"Step","carot_ema_up_freq_1 - Teacher_student_gt_prob_img","carot_ema_up_freq_1 - Teacher_student_gt_prob_img__MIN","carot_ema_up_freq_1 - Teacher_student_gt_prob_img__MAX","carot_ema_up_freq_500 - Teacher_student_gt_prob_img","carot_ema_up_freq_500 - Teacher_student_gt_prob_img__MIN","carot_ema_up_freq_500 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_2500 - Teacher_student_gt_prob_img","pomp_bma_up_freq_2500 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_2500 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_1000 - Teacher_student_gt_prob_img","pomp_bma_up_freq_1000 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_1000 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_500 - Teacher_student_gt_prob_img","pomp_bma_up_freq_500 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_500 - Teacher_student_gt_prob_img__MAX","pomp_beta_1.5 - Teacher_student_gt_prob_img","pomp_beta_1.5 - Teacher_student_gt_prob_img__MIN","pomp_beta_1.5 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_50 - Teacher_student_gt_prob_img","pomp_bma_up_freq_50 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_50 - Teacher_student_gt_prob_img__MAX","pomp_beta_1.0 - Teacher_student_gt_prob_img","pomp_beta_1.0 - Teacher_student_gt_prob_img__MIN","pomp_beta_1.0 - Teacher_student_gt_prob_img__MAX","pomp_bma_up_freq_5 - Teacher_student_gt_prob_img","pomp_bma_up_freq_5 - Teacher_student_gt_prob_img__MIN","pomp_bma_up_freq_5 - Teacher_student_gt_prob_img__MAX","pomp_beta_0.2 - Teacher_student_gt_prob_img","pomp_beta_0.2 - Teacher_student_gt_prob_img__MIN","pomp_beta_0.2 - Teacher_student_gt_prob_img__MAX"
"1200","0.6943659782409668","0.6943659782409668","0.6943659782409668","0.7136107087135315","0.7136107087135315","0.7136107087135315","0.6327645778656006","0.6327645778656006","0.6327645778656006","0.6501010656356812","0.6501010656356812","0.6501010656356812","0.6647696495056152","0.6647696495056152","0.6647696495056152","0.7141112089157104","0.7141112089157104","0.7141112089157104","0.6902093887329102","0.6902093887329102","0.6902093887329102","0.7099021077156067","0.7099021077156067","0.7099021077156067","0.6929404735565186","0.6929404735565186","0.6929404735565186","0.6675890684127808","0.6675890684127808","0.6675890684127808"
"1201","0.6664779186248779","0.6664779186248779","0.6664779186248779","0.6833961606025696","0.6833961606025696","0.6833961606025696","0.6108438372612","0.6108438372612","0.6108438372612","0.6214054226875305","0.6214054226875305","0.6214054226875305","0.6361191272735596","0.6361191272735596","0.6361191272735596","0.6845352649688721","0.6845352649688721","0.6845352649688721","0.6562261581420898","0.6562261581420898","0.6562261581420898","0.6746915578842163","0.6746915578842163","0.6746915578842163","0.659611701965332","0.659611701965332","0.659611701965332","0.6345525979995728","0.6345525979995728","0.6345525979995728"
"1202","0.712793231010437","0.712793231010437","0.712793231010437","0.656504213809967","0.656504213809967","0.656504213809967","0.5927770733833313","0.5927770733833313","0.5927770733833313","0.6068628430366516","0.6068628430366516","0.6068628430366516","0.6204260587692261","0.6204260587692261","0.6204260587692261","0.657760500907898","0.657760500907898","0.657760500907898","0.6375412344932556","0.6375412344932556","0.6375412344932556","0.6543692350387573","0.6543692350387573","0.6543692350387573","0.6404900550842285","0.6404900550842285","0.6404900550842285","0.6212024688720703","0.6212024688720703","0.6212024688720703"
"1203","0.6926711797714233","0.6926711797714233","0.6926711797714233","0.65813148021698","0.65813148021698","0.65813148021698","0.5856912136077881","0.5856912136077881","0.5856912136077881","0.6011492013931274","0.6011492013931274","0.6011492013931274","0.6134822368621826","0.6134822368621826","0.6134822368621826","0.6570935249328613","0.6570935249328613","0.6570935249328613","0.6355732679367065","0.6355732679367065","0.6355732679367065","0.6537342071533203","0.6537342071533203","0.6537342071533203","0.6393588781356812","0.6393588781356812","0.6393588781356812","0.6151304841041565","0.6151304841041565","0.6151304841041565"
"1204","0.6830743551254272","0.6830743551254272","0.6830743551254272","0.6692061424255371","0.6692061424255371","0.6692061424255371","0.5902515053749084","0.5902515053749084","0.5902515053749084","0.6028832197189331","0.6028832197189331","0.6028832197189331","0.6174389123916626","0.6174389123916626","0.6174389123916626","0.6738213896751404","0.6738213896751404","0.6738213896751404","0.6388272047042847","0.6388272047042847","0.6388272047042847","0.6662577390670776","0.6662577390670776","0.6662577390670776","0.6452587246894836","0.6452587246894836","0.6452587246894836","0.6181842088699341","0.6181842088699341","0.6181842088699341"
"1205","0.6899541020393372","0.6899541020393372","0.6899541020393372","0.6804752349853516","0.6804752349853516","0.6804752349853516","0.6042038798332214","0.6042038798332214","0.6042038798332214","0.6244080066680908","0.6244080066680908","0.6244080066680908","0.6388353109359741","0.6388353109359741","0.6388353109359741","0.6783061623573303","0.6783061623573303","0.6783061623573303","0.6552947759628296","0.6552947759628296","0.6552947759628296","0.6744990348815918","0.6744990348815918","0.6744990348815918","0.6610887050628662","0.6610887050628662","0.6610887050628662","0.6373851895332336","0.6373851895332336","0.6373851895332336"
"1206","0.6791297793388367","0.6791297793388367","0.6791297793388367","0.6592426300048828","0.6592426300048828","0.6592426300048828","0.5900979042053223","0.5900979042053223","0.5900979042053223","0.6060124635696411","0.6060124635696411","0.6060124635696411","0.6145421862602234","0.6145421862602234","0.6145421862602234","0.6576329469680786","0.6576329469680786","0.6576329469680786","0.633997917175293","0.633997917175293","0.633997917175293","0.6521798372268677","0.6521798372268677","0.6521798372268677","0.6373833417892456","0.6373833417892456","0.6373833417892456","0.6163538098335266","0.6163538098335266","0.6163538098335266"
"1207","0.7074506878852844","0.7074506878852844","0.7074506878852844","0.6683708429336548","0.6683708429336548","0.6683708429336548","0.6022784113883972","0.6022784113883972","0.6022784113883972","0.6195040941238403","0.6195040941238403","0.6195040941238403","0.6290813088417053","0.6290813088417053","0.6290813088417053","0.6680964231491089","0.6680964231491089","0.6680964231491089","0.6438438892364502","0.6438438892364502","0.6438438892364502","0.6625741720199585","0.6625741720199585","0.6625741720199585","0.6445602178573608","0.6445602178573608","0.6445602178573608","0.6278573274612427","0.6278573274612427","0.6278573274612427"
"1208","0.7029181718826294","0.7029181718826294","0.7029181718826294","0.6809083819389343","0.6809083819389343","0.6809083819389343","0.6017934083938599","0.6017934083938599","0.6017934083938599","0.619123637676239","0.619123637676239","0.619123637676239","0.6299013495445251","0.6299013495445251","0.6299013495445251","0.6824644804000854","0.6824644804000854","0.6824644804000854","0.6556819677352905","0.6556819677352905","0.6556819677352905","0.6772249937057495","0.6772249937057495","0.6772249937057495","0.6592392921447754","0.6592392921447754","0.6592392921447754","0.6307907700538635","0.6307907700538635","0.6307907700538635"
"1209","0.6930238604545593","0.6930238604545593","0.6930238604545593","0.6962037086486816","0.6962037086486816","0.6962037086486816","0.6249752640724182","0.6249752640724182","0.6249752640724182","0.6421583890914917","0.6421583890914917","0.6421583890914917","0.6534724235534668","0.6534724235534668","0.6534724235534668","0.700101375579834","0.700101375579834","0.700101375579834","0.6711110472679138","0.6711110472679138","0.6711110472679138","0.6959106922149658","0.6959106922149658","0.6959106922149658","0.678475022315979","0.678475022315979","0.678475022315979","0.6560506820678711","0.6560506820678711","0.6560506820678711"
"1210","0.6920250654220581","0.6920250654220581","0.6920250654220581","0.68218994140625","0.68218994140625","0.68218994140625","0.5990710854530334","0.5990710854530334","0.5990710854530334","0.6205745339393616","0.6205745339393616","0.6205745339393616","0.6330637335777283","0.6330637335777283","0.6330637335777283","0.6835559606552124","0.6835559606552124","0.6835559606552124","0.65427565574646","0.65427565574646","0.65427565574646","0.6771992444992065","0.6771992444992065","0.6771992444992065","0.656354546546936","0.656354546546936","0.656354546546936","0.6313209533691406","0.6313209533691406","0.6313209533691406"
"1211","0.6884263753890991","0.6884263753890991","0.6884263753890991","0.6961960792541504","0.6961960792541504","0.6961960792541504","0.6097817420959473","0.6097817420959473","0.6097817420959473","0.6309005618095398","0.6309005618095398","0.6309005618095398","0.6428568363189697","0.6428568363189697","0.6428568363189697","0.6997103691101074","0.6997103691101074","0.6997103691101074","0.6679556965827942","0.6679556965827942","0.6679556965827942","0.6918411254882812","0.6918411254882812","0.6918411254882812","0.6721446514129639","0.6721446514129639","0.6721446514129639","0.6456493735313416","0.6456493735313416","0.6456493735313416"
"1212","0.6976884007453918","0.6976884007453918","0.6976884007453918","0.6753195524215698","0.6753195524215698","0.6753195524215698","0.601682186126709","0.601682186126709","0.601682186126709","0.6187876462936401","0.6187876462936401","0.6187876462936401","0.6284178495407104","0.6284178495407104","0.6284178495407104","0.6828470230102539","0.6828470230102539","0.6828470230102539","0.6491186618804932","0.6491186618804932","0.6491186618804932","0.676239013671875","0.676239013671875","0.676239013671875","0.6538326740264893","0.6538326740264893","0.6538326740264893","0.6289631128311157","0.6289631128311157","0.6289631128311157"
"1213","0.6847935914993286","0.6847935914993286","0.6847935914993286","0.69443279504776","0.69443279504776","0.69443279504776","0.611384391784668","0.611384391784668","0.611384391784668","0.6302872896194458","0.6302872896194458","0.6302872896194458","0.6417171359062195","0.6417171359062195","0.6417171359062195","0.6965636014938354","0.6965636014938354","0.6965636014938354","0.6643779873847961","0.6643779873847961","0.6643779873847961","0.686935305595398","0.686935305595398","0.686935305595398","0.6706821918487549","0.6706821918487549","0.6706821918487549","0.6435776948928833","0.6435776948928833","0.6435776948928833"
"1214","0.6888357400894165","0.6888357400894165","0.6888357400894165","0.7032246589660645","0.7032246589660645","0.7032246589660645","0.6333520412445068","0.6333520412445068","0.6333520412445068","0.6501372456550598","0.6501372456550598","0.6501372456550598","0.6596074104309082","0.6596074104309082","0.6596074104309082","0.7017589807510376","0.7017589807510376","0.7017589807510376","0.6801608204841614","0.6801608204841614","0.6801608204841614","0.697503924369812","0.697503924369812","0.697503924369812","0.6821557879447937","0.6821557879447937","0.6821557879447937","0.6581102013587952","0.6581102013587952","0.6581102013587952"
"1215","0.6882262825965881","0.6882262825965881","0.6882262825965881","0.6994138956069946","0.6994138956069946","0.6994138956069946","0.6263554692268372","0.6263554692268372","0.6263554692268372","0.6461970806121826","0.6461970806121826","0.6461970806121826","0.6603268980979919","0.6603268980979919","0.6603268980979919","0.7011693716049194","0.7011693716049194","0.7011693716049194","0.6811730861663818","0.6811730861663818","0.6811730861663818","0.696387767791748","0.696387767791748","0.696387767791748","0.685167670249939","0.685167670249939","0.685167670249939","0.6599518060684204","0.6599518060684204","0.6599518060684204"
"1216","0.6872876882553101","0.6872876882553101","0.6872876882553101","0.6864492893218994","0.6864492893218994","0.6864492893218994","0.6157099008560181","0.6157099008560181","0.6157099008560181","0.6334313750267029","0.6334313750267029","0.6334313750267029","0.6449702382087708","0.6449702382087708","0.6449702382087708","0.6902664303779602","0.6902664303779602","0.6902664303779602","0.6638098955154419","0.6638098955154419","0.6638098955154419","0.684756338596344","0.684756338596344","0.684756338596344","0.6681687831878662","0.6681687831878662","0.6681687831878662","0.6468076705932617","0.6468076705932617","0.6468076705932617"
"1217","0.6815575361251831","0.6815575361251831","0.6815575361251831","0.6760700941085815","0.6760700941085815","0.6760700941085815","0.6032015085220337","0.6032015085220337","0.6032015085220337","0.6214475035667419","0.6214475035667419","0.6214475035667419","0.6309254169464111","0.6309254169464111","0.6309254169464111","0.6770012974739075","0.6770012974739075","0.6770012974739075","0.6524217128753662","0.6524217128753662","0.6524217128753662","0.6719608902931213","0.6719608902931213","0.6719608902931213","0.656288743019104","0.656288743019104","0.656288743019104","0.6335641145706177","0.6335641145706177","0.6335641145706177"
"1218","0.6911468505859375","0.6911468505859375","0.6911468505859375","0.7111707925796509","0.7111707925796509","0.7111707925796509","0.6326508522033691","0.6326508522033691","0.6326508522033691","0.6508073806762695","0.6508073806762695","0.6508073806762695","0.663542628288269","0.663542628288269","0.663542628288269","0.7124992609024048","0.7124992609024048","0.7124992609024048","0.6843961477279663","0.6843961477279663","0.6843961477279663","0.7046168446540833","0.7046168446540833","0.7046168446540833","0.6886587738990784","0.6886587738990784","0.6886587738990784","0.6621062755584717","0.6621062755584717","0.6621062755584717"
"1219","0.688062846660614","0.688062846660614","0.688062846660614","0.6697021722793579","0.6697021722793579","0.6697021722793579","0.5913830399513245","0.5913830399513245","0.5913830399513245","0.6115152835845947","0.6115152835845947","0.6115152835845947","0.6229134202003479","0.6229134202003479","0.6229134202003479","0.6719328165054321","0.6719328165054321","0.6719328165054321","0.6431376934051514","0.6431376934051514","0.6431376934051514","0.6637111902236938","0.6637111902236938","0.6637111902236938","0.6471188068389893","0.6471188068389893","0.6471188068389893","0.6239036917686462","0.6239036917686462","0.6239036917686462"
"1220","0.692794919013977","0.692794919013977","0.692794919013977","0.6923221349716187","0.6923221349716187","0.6923221349716187","0.6173403263092041","0.6173403263092041","0.6173403263092041","0.6383066177368164","0.6383066177368164","0.6383066177368164","0.6488767266273499","0.6488767266273499","0.6488767266273499","0.6956050992012024","0.6956050992012024","0.6956050992012024","0.6676169633865356","0.6676169633865356","0.6676169633865356","0.6903870701789856","0.6903870701789856","0.6903870701789856","0.6716452240943909","0.6716452240943909","0.6716452240943909","0.6489871740341187","0.6489871740341187","0.6489871740341187"
"1221","0.7075885534286499","0.7075885534286499","0.7075885534286499","0.7046669721603394","0.7046669721603394","0.7046669721603394","0.612766683101654","0.612766683101654","0.612766683101654","0.6379561424255371","0.6379561424255371","0.6379561424255371","0.6484960317611694","0.6484960317611694","0.6484960317611694","0.7025968432426453","0.7025968432426453","0.7025968432426453","0.6698802709579468","0.6698802709579468","0.6698802709579468","0.6965444087982178","0.6965444087982178","0.6965444087982178","0.6733565926551819","0.6733565926551819","0.6733565926551819","0.6473807692527771","0.6473807692527771","0.6473807692527771"
"1222","0.7015432119369507","0.7015432119369507","0.7015432119369507","0.6688190698623657","0.6688190698623657","0.6688190698623657","0.6033763885498047","0.6033763885498047","0.6033763885498047","0.6186538934707642","0.6186538934707642","0.6186538934707642","0.6291325688362122","0.6291325688362122","0.6291325688362122","0.6725832223892212","0.6725832223892212","0.6725832223892212","0.6467517614364624","0.6467517614364624","0.6467517614364624","0.6672065258026123","0.6672065258026123","0.6672065258026123","0.6494402885437012","0.6494402885437012","0.6494402885437012","0.6296963095664978","0.6296963095664978","0.6296963095664978"
"1223","0.6962737441062927","0.6962737441062927","0.6962737441062927","0.6865452527999878","0.6865452527999878","0.6865452527999878","0.6071391701698303","0.6071391701698303","0.6071391701698303","0.6264290809631348","0.6264290809631348","0.6264290809631348","0.6397222280502319","0.6397222280502319","0.6397222280502319","0.6894320249557495","0.6894320249557495","0.6894320249557495","0.6591694355010986","0.6591694355010986","0.6591694355010986","0.6802808046340942","0.6802808046340942","0.6802808046340942","0.6628313064575195","0.6628313064575195","0.6628313064575195","0.6388533711433411","0.6388533711433411","0.6388533711433411"
"1224","0.6773689985275269","0.6773689985275269","0.6773689985275269","0.6797478199005127","0.6797478199005127","0.6797478199005127","0.6196384429931641","0.6196384429931641","0.6196384429931641","0.6373863220214844","0.6373863220214844","0.6373863220214844","0.6470338106155396","0.6470338106155396","0.6470338106155396","0.6819599866867065","0.6819599866867065","0.6819599866867065","0.6626828908920288","0.6626828908920288","0.6626828908920288","0.6761393547058105","0.6761393547058105","0.6761393547058105","0.6653351187705994","0.6653351187705994","0.6653351187705994","0.6463688015937805","0.6463688015937805","0.6463688015937805"
"1225","0.7137245535850525","0.7137245535850525","0.7137245535850525","0.6746153831481934","0.6746153831481934","0.6746153831481934","0.604049801826477","0.604049801826477","0.604049801826477","0.6195574998855591","0.6195574998855591","0.6195574998855591","0.6305841207504272","0.6305841207504272","0.6305841207504272","0.6751424074172974","0.6751424074172974","0.6751424074172974","0.6497863531112671","0.6497863531112671","0.6497863531112671","0.6683628559112549","0.6683628559112549","0.6683628559112549","0.652069091796875","0.652069091796875","0.652069091796875","0.6308789849281311","0.6308789849281311","0.6308789849281311"
"1226","0.6839595437049866","0.6839595437049866","0.6839595437049866","0.6881211996078491","0.6881211996078491","0.6881211996078491","0.6108957529067993","0.6108957529067993","0.6108957529067993","0.6279816627502441","0.6279816627502441","0.6279816627502441","0.64066082239151","0.64066082239151","0.64066082239151","0.6885488629341125","0.6885488629341125","0.6885488629341125","0.6623231172561646","0.6623231172561646","0.6623231172561646","0.6828959584236145","0.6828959584236145","0.6828959584236145","0.6634708642959595","0.6634708642959595","0.6634708642959595","0.6395529508590698","0.6395529508590698","0.6395529508590698"
"1227","0.6821004152297974","0.6821004152297974","0.6821004152297974","0.6971977949142456","0.6971977949142456","0.6971977949142456","0.6135475635528564","0.6135475635528564","0.6135475635528564","0.6341687440872192","0.6341687440872192","0.6341687440872192","0.6457370519638062","0.6457370519638062","0.6457370519638062","0.700772762298584","0.700772762298584","0.700772762298584","0.6692713499069214","0.6692713499069214","0.6692713499069214","0.6941522359848022","0.6941522359848022","0.6941522359848022","0.6727200746536255","0.6727200746536255","0.6727200746536255","0.6458738446235657","0.6458738446235657","0.6458738446235657"
"1228","0.710278332233429","0.710278332233429","0.710278332233429","0.6763002276420593","0.6763002276420593","0.6763002276420593","0.5974822640419006","0.5974822640419006","0.5974822640419006","0.6183677911758423","0.6183677911758423","0.6183677911758423","0.6300501823425293","0.6300501823425293","0.6300501823425293","0.6772192716598511","0.6772192716598511","0.6772192716598511","0.6506713032722473","0.6506713032722473","0.6506713032722473","0.6713744401931763","0.6713744401931763","0.6713744401931763","0.6519221663475037","0.6519221663475037","0.6519221663475037","0.6309056282043457","0.6309056282043457","0.6309056282043457"
"1229","0.665097713470459","0.665097713470459","0.665097713470459","0.6693695783615112","0.6693695783615112","0.6693695783615112","0.6009520888328552","0.6009520888328552","0.6009520888328552","0.6188724040985107","0.6188724040985107","0.6188724040985107","0.6303836107254028","0.6303836107254028","0.6303836107254028","0.6717218160629272","0.6717218160629272","0.6717218160629272","0.6480543613433838","0.6480543613433838","0.6480543613433838","0.6667796969413757","0.6667796969413757","0.6667796969413757","0.6520164012908936","0.6520164012908936","0.6520164012908936","0.6305303573608398","0.6305303573608398","0.6305303573608398"
"1230","0.694809079170227","0.694809079170227","0.694809079170227","0.6830412149429321","0.6830412149429321","0.6830412149429321","0.607475996017456","0.607475996017456","0.607475996017456","0.6266114115715027","0.6266114115715027","0.6266114115715027","0.6377739906311035","0.6377739906311035","0.6377739906311035","0.6880346536636353","0.6880346536636353","0.6880346536636353","0.6591389775276184","0.6591389775276184","0.6591389775276184","0.6806482076644897","0.6806482076644897","0.6806482076644897","0.6651710271835327","0.6651710271835327","0.6651710271835327","0.6385761499404907","0.6385761499404907","0.6385761499404907"
"1231","0.6595978736877441","0.6595978736877441","0.6595978736877441","0.657376766204834","0.657376766204834","0.657376766204834","0.5732366442680359","0.5732366442680359","0.5732366442680359","0.5940990447998047","0.5940990447998047","0.5940990447998047","0.6086658239364624","0.6086658239364624","0.6086658239364624","0.6553686857223511","0.6553686857223511","0.6553686857223511","0.6286565661430359","0.6286565661430359","0.6286565661430359","0.6505249738693237","0.6505249738693237","0.6505249738693237","0.6334121227264404","0.6334121227264404","0.6334121227264404","0.607738733291626","0.607738733291626","0.607738733291626"
"1232","0.6949589848518372","0.6949589848518372","0.6949589848518372","0.6691951751708984","0.6691951751708984","0.6691951751708984","0.603638768196106","0.603638768196106","0.603638768196106","0.6204557418823242","0.6204557418823242","0.6204557418823242","0.6289247274398804","0.6289247274398804","0.6289247274398804","0.6721112728118896","0.6721112728118896","0.6721112728118896","0.6508773565292358","0.6508773565292358","0.6508773565292358","0.6687292456626892","0.6687292456626892","0.6687292456626892","0.6531375646591187","0.6531375646591187","0.6531375646591187","0.6306201219558716","0.6306201219558716","0.6306201219558716"
"1233","0.6699161529541016","0.6699161529541016","0.6699161529541016","0.6860529184341431","0.6860529184341431","0.6860529184341431","0.6063289642333984","0.6063289642333984","0.6063289642333984","0.6275745630264282","0.6275745630264282","0.6275745630264282","0.6407457590103149","0.6407457590103149","0.6407457590103149","0.6869609951972961","0.6869609951972961","0.6869609951972961","0.6595185995101929","0.6595185995101929","0.6595185995101929","0.678013801574707","0.678013801574707","0.678013801574707","0.6618674397468567","0.6618674397468567","0.6618674397468567","0.6377777457237244","0.6377777457237244","0.6377777457237244"
"1234","0.6847028732299805","0.6847028732299805","0.6847028732299805","0.6797233819961548","0.6797233819961548","0.6797233819961548","0.6109738349914551","0.6109738349914551","0.6109738349914551","0.6304680109024048","0.6304680109024048","0.6304680109024048","0.6388405561447144","0.6388405561447144","0.6388405561447144","0.6832084059715271","0.6832084059715271","0.6832084059715271","0.6605584621429443","0.6605584621429443","0.6605584621429443","0.6775844097137451","0.6775844097137451","0.6775844097137451","0.663221001625061","0.663221001625061","0.663221001625061","0.6402528882026672","0.6402528882026672","0.6402528882026672"
"1235","0.6890623569488525","0.6890623569488525","0.6890623569488525","0.6649641990661621","0.6649641990661621","0.6649641990661621","0.5885443687438965","0.5885443687438965","0.5885443687438965","0.607950747013092","0.607950747013092","0.607950747013092","0.618154764175415","0.618154764175415","0.618154764175415","0.6692056059837341","0.6692056059837341","0.6692056059837341","0.6401874423027039","0.6401874423027039","0.6401874423027039","0.6631575226783752","0.6631575226783752","0.6631575226783752","0.644992470741272","0.644992470741272","0.644992470741272","0.6187775731086731","0.6187775731086731","0.6187775731086731"
"1236","0.7012026309967041","0.7012026309967041","0.7012026309967041","0.6753770709037781","0.6753770709037781","0.6753770709037781","0.6073178052902222","0.6073178052902222","0.6073178052902222","0.6240102648735046","0.6240102648735046","0.6240102648735046","0.634324312210083","0.634324312210083","0.634324312210083","0.6761953830718994","0.6761953830718994","0.6761953830718994","0.6548560857772827","0.6548560857772827","0.6548560857772827","0.6725006103515625","0.6725006103515625","0.6725006103515625","0.6562623977661133","0.6562623977661133","0.6562623977661133","0.6351571679115295","0.6351571679115295","0.6351571679115295"
"1237","0.6726753115653992","0.6726753115653992","0.6726753115653992","0.6600164175033569","0.6600164175033569","0.6600164175033569","0.5979938507080078","0.5979938507080078","0.5979938507080078","0.6137994527816772","0.6137994527816772","0.6137994527816772","0.6232118606567383","0.6232118606567383","0.6232118606567383","0.6620128750801086","0.6620128750801086","0.6620128750801086","0.6438996195793152","0.6438996195793152","0.6438996195793152","0.6576353311538696","0.6576353311538696","0.6576353311538696","0.6453279256820679","0.6453279256820679","0.6453279256820679","0.6229331493377686","0.6229331493377686","0.6229331493377686"
"1238","0.6889173984527588","0.6889173984527588","0.6889173984527588","0.6674420237541199","0.6674420237541199","0.6674420237541199","0.5996042490005493","0.5996042490005493","0.5996042490005493","0.6181355714797974","0.6181355714797974","0.6181355714797974","0.6256204843521118","0.6256204843521118","0.6256204843521118","0.6708883047103882","0.6708883047103882","0.6708883047103882","0.6453605890274048","0.6453605890274048","0.6453605890274048","0.6624178886413574","0.6624178886413574","0.6624178886413574","0.6472022533416748","0.6472022533416748","0.6472022533416748","0.6271735429763794","0.6271735429763794","0.6271735429763794"
"1239","0.69552081823349","0.69552081823349","0.69552081823349","0.6835898756980896","0.6835898756980896","0.6835898756980896","0.6192561388015747","0.6192561388015747","0.6192561388015747","0.6367781162261963","0.6367781162261963","0.6367781162261963","0.6456443071365356","0.6456443071365356","0.6456443071365356","0.6853531002998352","0.6853531002998352","0.6853531002998352","0.6656956672668457","0.6656956672668457","0.6656956672668457","0.6814591288566589","0.6814591288566589","0.6814591288566589","0.6683120131492615","0.6683120131492615","0.6683120131492615","0.6490426659584045","0.6490426659584045","0.6490426659584045"
"1240","0.6854152083396912","0.6854152083396912","0.6854152083396912","0.660986065864563","0.660986065864563","0.660986065864563","0.5840564370155334","0.5840564370155334","0.5840564370155334","0.6015283465385437","0.6015283465385437","0.6015283465385437","0.6112386584281921","0.6112386584281921","0.6112386584281921","0.6626853942871094","0.6626853942871094","0.6626853942871094","0.6314061880111694","0.6314061880111694","0.6314061880111694","0.6548607349395752","0.6548607349395752","0.6548607349395752","0.6355167627334595","0.6355167627334595","0.6355167627334595","0.6111155152320862","0.6111155152320862","0.6111155152320862"
"1241","0.670024573802948","0.670024573802948","0.670024573802948","0.6860418915748596","0.6860418915748596","0.6860418915748596","0.6003495454788208","0.6003495454788208","0.6003495454788208","0.619151771068573","0.619151771068573","0.619151771068573","0.6307116746902466","0.6307116746902466","0.6307116746902466","0.6882287263870239","0.6882287263870239","0.6882287263870239","0.6554231643676758","0.6554231643676758","0.6554231643676758","0.6815376877784729","0.6815376877784729","0.6815376877784729","0.6630901098251343","0.6630901098251343","0.6630901098251343","0.6335319876670837","0.6335319876670837","0.6335319876670837"
"1242","0.7026780843734741","0.7026780843734741","0.7026780843734741","0.713748574256897","0.713748574256897","0.713748574256897","0.6244854927062988","0.6244854927062988","0.6244854927062988","0.6485946774482727","0.6485946774482727","0.6485946774482727","0.6597070693969727","0.6597070693969727","0.6597070693969727","0.717352032661438","0.717352032661438","0.717352032661438","0.6873741745948792","0.6873741745948792","0.6873741745948792","0.71168053150177","0.71168053150177","0.71168053150177","0.6926264762878418","0.6926264762878418","0.6926264762878418","0.6628658771514893","0.6628658771514893","0.6628658771514893"
"1243","0.6697839498519897","0.6697839498519897","0.6697839498519897","0.6793919205665588","0.6793919205665588","0.6793919205665588","0.6071763038635254","0.6071763038635254","0.6071763038635254","0.6243671178817749","0.6243671178817749","0.6243671178817749","0.6361728310585022","0.6361728310585022","0.6361728310585022","0.6866127252578735","0.6866127252578735","0.6866127252578735","0.6553539633750916","0.6553539633750916","0.6553539633750916","0.6788909435272217","0.6788909435272217","0.6788909435272217","0.6607438325881958","0.6607438325881958","0.6607438325881958","0.6373436450958252","0.6373436450958252","0.6373436450958252"
"1244","0.6771886944770813","0.6771886944770813","0.6771886944770813","0.6585755944252014","0.6585755944252014","0.6585755944252014","0.5798084139823914","0.5798084139823914","0.5798084139823914","0.598029613494873","0.598029613494873","0.598029613494873","0.6108685731887817","0.6108685731887817","0.6108685731887817","0.6637269854545593","0.6637269854545593","0.6637269854545593","0.6323360204696655","0.6323360204696655","0.6323360204696655","0.656120240688324","0.656120240688324","0.656120240688324","0.6367781758308411","0.6367781758308411","0.6367781758308411","0.6121671199798584","0.6121671199798584","0.6121671199798584"
"1245","0.6907790303230286","0.6907790303230286","0.6907790303230286","0.6680089235305786","0.6680089235305786","0.6680089235305786","0.5998302102088928","0.5998302102088928","0.5998302102088928","0.6169562935829163","0.6169562935829163","0.6169562935829163","0.630327582359314","0.630327582359314","0.630327582359314","0.6720815896987915","0.6720815896987915","0.6720815896987915","0.6489042639732361","0.6489042639732361","0.6489042639732361","0.666523814201355","0.666523814201355","0.666523814201355","0.6524407863616943","0.6524407863616943","0.6524407863616943","0.6300091743469238","0.6300091743469238","0.6300091743469238"
"1246","0.7335335612297058","0.7335335612297058","0.7335335612297058","0.6802492141723633","0.6802492141723633","0.6802492141723633","0.5990797281265259","0.5990797281265259","0.5990797281265259","0.6204441785812378","0.6204441785812378","0.6204441785812378","0.6308018565177917","0.6308018565177917","0.6308018565177917","0.682060718536377","0.682060718536377","0.682060718536377","0.6538453102111816","0.6538453102111816","0.6538453102111816","0.6753508448600769","0.6753508448600769","0.6753508448600769","0.6558278799057007","0.6558278799057007","0.6558278799057007","0.630774974822998","0.630774974822998","0.630774974822998"
"1247","0.6949119567871094","0.6949119567871094","0.6949119567871094","0.6732193827629089","0.6732193827629089","0.6732193827629089","0.5914468169212341","0.5914468169212341","0.5914468169212341","0.6092433929443359","0.6092433929443359","0.6092433929443359","0.621273398399353","0.621273398399353","0.621273398399353","0.6747859120368958","0.6747859120368958","0.6747859120368958","0.6445052623748779","0.6445052623748779","0.6445052623748779","0.6692903637886047","0.6692903637886047","0.6692903637886047","0.6500333547592163","0.6500333547592163","0.6500333547592163","0.6247938871383667","0.6247938871383667","0.6247938871383667"
