"Step","tracer_ema_up_freq_1 - Teacher_teacher_gt_prob_img","tracer_ema_up_freq_1 - Teacher_teacher_gt_prob_img__MIN","tracer_ema_up_freq_1 - Teacher_teacher_gt_prob_img__MAX","tracer_ema_up_freq_500 - Teacher_teacher_gt_prob_img","tracer_ema_up_freq_500 - Teacher_teacher_gt_prob_img__MIN","tracer_ema_up_freq_500 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_2500 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_1000 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_500 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_500 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_500 - Teacher_teacher_gt_prob_img__MAX","tracer_beta_1.5 - Teacher_teacher_gt_prob_img","tracer_beta_1.5 - Teacher_teacher_gt_prob_img__MIN","tracer_beta_1.5 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_50 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_50 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_50 - Teacher_teacher_gt_prob_img__MAX","tracer_beta_1.0 - Teacher_teacher_gt_prob_img","tracer_beta_1.0 - Teacher_teacher_gt_prob_img__MIN","tracer_beta_1.0 - Teacher_teacher_gt_prob_img__MAX","tracer_bma_up_freq_5 - Teacher_teacher_gt_prob_img","tracer_bma_up_freq_5 - Teacher_teacher_gt_prob_img__MIN","tracer_bma_up_freq_5 - Teacher_teacher_gt_prob_img__MAX","tracer_beta_0.2 - Teacher_teacher_gt_prob_img","tracer_beta_0.2 - Teacher_teacher_gt_prob_img__MIN","tracer_beta_0.2 - Teacher_teacher_gt_prob_img__MAX"
"1647","0.7033562064170837","0.7033562064170837","0.7033562064170837","0.6588793396949768","0.6588793396949768","0.6588793396949768","0.48690012097358704","0.48690012097358704","0.48690012097358704","0.5254753828048706","0.5254753828048706","0.5254753828048706","0.5508718490600586","0.5508718490600586","0.5508718490600586","0.6595356464385986","0.6595356464385986","0.6595356464385986","0.5935439467430115","0.5935439467430115","0.5935439467430115","0.6438438296318054","0.6438438296318054","0.6438438296318054","0.6018021106719971","0.6018021106719971","0.6018021106719971","0.5448241829872131","0.5448241829872131","0.5448241829872131"
"1648","0.6977454423904419","0.6977454423904419","0.6977454423904419","0.6950727105140686","0.6950727105140686","0.6950727105140686","0.5403001308441162","0.5403001308441162","0.5403001308441162","0.5799980163574219","0.5799980163574219","0.5799980163574219","0.6066101789474487","0.6066101789474487","0.6066101789474487","0.6987384557723999","0.6987384557723999","0.6987384557723999","0.6481313109397888","0.6481313109397888","0.6481313109397888","0.6890231966972351","0.6890231966972351","0.6890231966972351","0.6559778451919556","0.6559778451919556","0.6559778451919556","0.6032946109771729","0.6032946109771729","0.6032946109771729"
"1649","0.6904438734054565","0.6904438734054565","0.6904438734054565","0.6689275503158569","0.6689275503158569","0.6689275503158569","0.5370582342147827","0.5370582342147827","0.5370582342147827","0.5724674463272095","0.5724674463272095","0.5724674463272095","0.590071439743042","0.590071439743042","0.590071439743042","0.6716469526290894","0.6716469526290894","0.6716469526290894","0.622471809387207","0.622471809387207","0.622471809387207","0.6607941389083862","0.6607941389083862","0.6607941389083862","0.6291601657867432","0.6291601657867432","0.6291601657867432","0.5840140581130981","0.5840140581130981","0.5840140581130981"
"1650","0.7112315893173218","0.7112315893173218","0.7112315893173218","0.6795108914375305","0.6795108914375305","0.6795108914375305","0.5253101587295532","0.5253101587295532","0.5253101587295532","0.5594147443771362","0.5594147443771362","0.5594147443771362","0.581844687461853","0.581844687461853","0.581844687461853","0.6790033578872681","0.6790033578872681","0.6790033578872681","0.6223157644271851","0.6223157644271851","0.6223157644271851","0.6655979156494141","0.6655979156494141","0.6655979156494141","0.627946674823761","0.627946674823761","0.627946674823761","0.5772622227668762","0.5772622227668762","0.5772622227668762"
"1651","0.6963890790939331","0.6963890790939331","0.6963890790939331","0.666451096534729","0.666451096534729","0.666451096534729","0.513938844203949","0.513938844203949","0.513938844203949","0.5516855716705322","0.5516855716705322","0.5516855716705322","0.5748137831687927","0.5748137831687927","0.5748137831687927","0.6679476499557495","0.6679476499557495","0.6679476499557495","0.6126390099525452","0.6126390099525452","0.6126390099525452","0.6553168296813965","0.6553168296813965","0.6553168296813965","0.6193695068359375","0.6193695068359375","0.6193695068359375","0.5669145584106445","0.5669145584106445","0.5669145584106445"
"1652","0.6918326616287231","0.6918326616287231","0.6918326616287231","0.6685217618942261","0.6685217618942261","0.6685217618942261","0.522336483001709","0.522336483001709","0.522336483001709","0.5591373443603516","0.5591373443603516","0.5591373443603516","0.5817345380783081","0.5817345380783081","0.5817345380783081","0.6684448719024658","0.6684448719024658","0.6684448719024658","0.6207255125045776","0.6207255125045776","0.6207255125045776","0.6583530306816101","0.6583530306816101","0.6583530306816101","0.6271378993988037","0.6271378993988037","0.6271378993988037","0.5765628814697266","0.5765628814697266","0.5765628814697266"
"1653","0.7204557061195374","0.7204557061195374","0.7204557061195374","0.6674671769142151","0.6674671769142151","0.6674671769142151","0.5120809674263","0.5120809674263","0.5120809674263","0.5440981388092041","0.5440981388092041","0.5440981388092041","0.5653231143951416","0.5653231143951416","0.5653231143951416","0.6665815711021423","0.6665815711021423","0.6665815711021423","0.6019551753997803","0.6019551753997803","0.6019551753997803","0.6512547135353088","0.6512547135353088","0.6512547135353088","0.6103230714797974","0.6103230714797974","0.6103230714797974","0.5598727464675903","0.5598727464675903","0.5598727464675903"
"1654","0.6994492411613464","0.6994492411613464","0.6994492411613464","0.6781833171844482","0.6781833171844482","0.6781833171844482","0.5159517526626587","0.5159517526626587","0.5159517526626587","0.5531954765319824","0.5531954765319824","0.5531954765319824","0.5785897374153137","0.5785897374153137","0.5785897374153137","0.676902174949646","0.676902174949646","0.676902174949646","0.6195130348205566","0.6195130348205566","0.6195130348205566","0.6642230749130249","0.6642230749130249","0.6642230749130249","0.6272926926612854","0.6272926926612854","0.6272926926612854","0.573750913143158","0.573750913143158","0.573750913143158"
"1655","0.7068569660186768","0.7068569660186768","0.7068569660186768","0.6564145088195801","0.6564145088195801","0.6564145088195801","0.5162910223007202","0.5162910223007202","0.5162910223007202","0.5526859760284424","0.5526859760284424","0.5526859760284424","0.5744813680648804","0.5744813680648804","0.5744813680648804","0.6603440046310425","0.6603440046310425","0.6603440046310425","0.6109330654144287","0.6109330654144287","0.6109330654144287","0.6489290595054626","0.6489290595054626","0.6489290595054626","0.6158170700073242","0.6158170700073242","0.6158170700073242","0.5676620602607727","0.5676620602607727","0.5676620602607727"
"1656","0.6899591684341431","0.6899591684341431","0.6899591684341431","0.7021523714065552","0.7021523714065552","0.7021523714065552","0.544983983039856","0.544983983039856","0.544983983039856","0.5827306509017944","0.5827306509017944","0.5827306509017944","0.6094701290130615","0.6094701290130615","0.6094701290130615","0.7036434412002563","0.7036434412002563","0.7036434412002563","0.6509950160980225","0.6509950160980225","0.6509950160980225","0.6922593116760254","0.6922593116760254","0.6922593116760254","0.6586481332778931","0.6586481332778931","0.6586481332778931","0.6055413484573364","0.6055413484573364","0.6055413484573364"
"1657","0.7139219045639038","0.7139219045639038","0.7139219045639038","0.6899063587188721","0.6899063587188721","0.6899063587188721","0.5338922739028931","0.5338922739028931","0.5338922739028931","0.572166919708252","0.572166919708252","0.572166919708252","0.5961205959320068","0.5961205959320068","0.5961205959320068","0.692861795425415","0.692861795425415","0.692861795425415","0.6396644115447998","0.6396644115447998","0.6396644115447998","0.6812196969985962","0.6812196969985962","0.6812196969985962","0.6453104615211487","0.6453104615211487","0.6453104615211487","0.5922380685806274","0.5922380685806274","0.5922380685806274"
"1658","0.7150042653083801","0.7150042653083801","0.7150042653083801","0.6645170450210571","0.6645170450210571","0.6645170450210571","0.5119000673294067","0.5119000673294067","0.5119000673294067","0.5469866991043091","0.5469866991043091","0.5469866991043091","0.5697432160377502","0.5697432160377502","0.5697432160377502","0.6651847958564758","0.6651847958564758","0.6651847958564758","0.6084579229354858","0.6084579229354858","0.6084579229354858","0.652074933052063","0.652074933052063","0.652074933052063","0.6149057149887085","0.6149057149887085","0.6149057149887085","0.5626054406166077","0.5626054406166077","0.5626054406166077"
"1659","0.7030986547470093","0.7030986547470093","0.7030986547470093","0.694182276725769","0.694182276725769","0.694182276725769","0.5553135871887207","0.5553135871887207","0.5553135871887207","0.5887213945388794","0.5887213945388794","0.5887213945388794","0.6110451817512512","0.6110451817512512","0.6110451817512512","0.6941202878952026","0.6941202878952026","0.6941202878952026","0.6462876200675964","0.6462876200675964","0.6462876200675964","0.6827201247215271","0.6827201247215271","0.6827201247215271","0.6536539793014526","0.6536539793014526","0.6536539793014526","0.6056243181228638","0.6056243181228638","0.6056243181228638"
"1660","0.6748988628387451","0.6748988628387451","0.6748988628387451","0.6868637800216675","0.6868637800216675","0.6868637800216675","0.5279616117477417","0.5279616117477417","0.5279616117477417","0.5663396120071411","0.5663396120071411","0.5663396120071411","0.591400146484375","0.591400146484375","0.591400146484375","0.6890677809715271","0.6890677809715271","0.6890677809715271","0.6336894035339355","0.6336894035339355","0.6336894035339355","0.6755024194717407","0.6755024194717407","0.6755024194717407","0.6414338946342468","0.6414338946342468","0.6414338946342468","0.585894763469696","0.585894763469696","0.585894763469696"
"1661","0.7052245140075684","0.7052245140075684","0.7052245140075684","0.6868206858634949","0.6868206858634949","0.6868206858634949","0.5244805812835693","0.5244805812835693","0.5244805812835693","0.5659536123275757","0.5659536123275757","0.5659536123275757","0.593027651309967","0.593027651309967","0.593027651309967","0.6883180737495422","0.6883180737495422","0.6883180737495422","0.6344723701477051","0.6344723701477051","0.6344723701477051","0.6770105957984924","0.6770105957984924","0.6770105957984924","0.6414216756820679","0.6414216756820679","0.6414216756820679","0.5866552591323853","0.5866552591323853","0.5866552591323853"
"1662","0.6800516843795776","0.6800516843795776","0.6800516843795776","0.6802349090576172","0.6802349090576172","0.6802349090576172","0.5356273651123047","0.5356273651123047","0.5356273651123047","0.5748697519302368","0.5748697519302368","0.5748697519302368","0.5996085405349731","0.5996085405349731","0.5996085405349731","0.6816835403442383","0.6816835403442383","0.6816835403442383","0.639509379863739","0.639509379863739","0.639509379863739","0.6728713512420654","0.6728713512420654","0.6728713512420654","0.6454795002937317","0.6454795002937317","0.6454795002937317","0.5962123870849609","0.5962123870849609","0.5962123870849609"
"1663","0.7012916803359985","0.7012916803359985","0.7012916803359985","0.681757926940918","0.681757926940918","0.681757926940918","0.5186334848403931","0.5186334848403931","0.5186334848403931","0.5587223768234253","0.5587223768234253","0.5587223768234253","0.583314061164856","0.583314061164856","0.583314061164856","0.682260274887085","0.682260274887085","0.682260274887085","0.6252933740615845","0.6252933740615845","0.6252933740615845","0.6687729358673096","0.6687729358673096","0.6687729358673096","0.6332578063011169","0.6332578063011169","0.6332578063011169","0.581368088722229","0.581368088722229","0.581368088722229"
"1664","0.7073276042938232","0.7073276042938232","0.7073276042938232","0.6703729033470154","0.6703729033470154","0.6703729033470154","0.5204570293426514","0.5204570293426514","0.5204570293426514","0.5597302913665771","0.5597302913665771","0.5597302913665771","0.5826349258422852","0.5826349258422852","0.5826349258422852","0.6729141473770142","0.6729141473770142","0.6729141473770142","0.620128333568573","0.620128333568573","0.620128333568573","0.6612740159034729","0.6612740159034729","0.6612740159034729","0.6275211572647095","0.6275211572647095","0.6275211572647095","0.5782190561294556","0.5782190561294556","0.5782190561294556"
"1665","0.6982697248458862","0.6982697248458862","0.6982697248458862","0.6749280691146851","0.6749280691146851","0.6749280691146851","0.5355793237686157","0.5355793237686157","0.5355793237686157","0.5694162845611572","0.5694162845611572","0.5694162845611572","0.5897095203399658","0.5897095203399658","0.5897095203399658","0.6784212589263916","0.6784212589263916","0.6784212589263916","0.6254056692123413","0.6254056692123413","0.6254056692123413","0.6641795635223389","0.6641795635223389","0.6641795635223389","0.6322222948074341","0.6322222948074341","0.6322222948074341","0.5857182741165161","0.5857182741165161","0.5857182741165161"
"1666","0.7195504903793335","0.7195504903793335","0.7195504903793335","0.687706470489502","0.687706470489502","0.687706470489502","0.5292652249336243","0.5292652249336243","0.5292652249336243","0.5663392543792725","0.5663392543792725","0.5663392543792725","0.5911209583282471","0.5911209583282471","0.5911209583282471","0.6902720332145691","0.6902720332145691","0.6902720332145691","0.6290127038955688","0.6290127038955688","0.6290127038955688","0.6754241585731506","0.6754241585731506","0.6754241585731506","0.6369115114212036","0.6369115114212036","0.6369115114212036","0.5822283625602722","0.5822283625602722","0.5822283625602722"
"1667","0.7300010919570923","0.7300010919570923","0.7300010919570923","0.6629910469055176","0.6629910469055176","0.6629910469055176","0.5006676316261292","0.5006676316261292","0.5006676316261292","0.5365671515464783","0.5365671515464783","0.5365671515464783","0.5610888004302979","0.5610888004302979","0.5610888004302979","0.6629678010940552","0.6629678010940552","0.6629678010940552","0.6012082099914551","0.6012082099914551","0.6012082099914551","0.6487152576446533","0.6487152576446533","0.6487152576446533","0.6088370084762573","0.6088370084762573","0.6088370084762573","0.5541660785675049","0.5541660785675049","0.5541660785675049"
"1668","0.701099157333374","0.701099157333374","0.701099157333374","0.6848078966140747","0.6848078966140747","0.6848078966140747","0.5468701124191284","0.5468701124191284","0.5468701124191284","0.5833424925804138","0.5833424925804138","0.5833424925804138","0.6073212623596191","0.6073212623596191","0.6073212623596191","0.6870343089103699","0.6870343089103699","0.6870343089103699","0.6465317606925964","0.6465317606925964","0.6465317606925964","0.6799086928367615","0.6799086928367615","0.6799086928367615","0.6525960564613342","0.6525960564613342","0.6525960564613342","0.605502188205719","0.605502188205719","0.605502188205719"
"1669","0.6734026670455933","0.6734026670455933","0.6734026670455933","0.675535261631012","0.675535261631012","0.675535261631012","0.5127251148223877","0.5127251148223877","0.5127251148223877","0.5517585277557373","0.5517585277557373","0.5517585277557373","0.5749640464782715","0.5749640464782715","0.5749640464782715","0.6789166331291199","0.6789166331291199","0.6789166331291199","0.6187052726745605","0.6187052726745605","0.6187052726745605","0.6659349203109741","0.6659349203109741","0.6659349203109741","0.6265832185745239","0.6265832185745239","0.6265832185745239","0.5705780982971191","0.5705780982971191","0.5705780982971191"
"1670","0.7194643020629883","0.7194643020629883","0.7194643020629883","0.6819546818733215","0.6819546818733215","0.6819546818733215","0.5438247919082642","0.5438247919082642","0.5438247919082642","0.5754705667495728","0.5754705667495728","0.5754705667495728","0.5971784591674805","0.5971784591674805","0.5971784591674805","0.684238076210022","0.684238076210022","0.684238076210022","0.63083815574646","0.63083815574646","0.63083815574646","0.6723728775978088","0.6723728775978088","0.6723728775978088","0.6386604905128479","0.6386604905128479","0.6386604905128479","0.5932969450950623","0.5932969450950623","0.5932969450950623"
"1671","0.7037291526794434","0.7037291526794434","0.7037291526794434","0.6953083276748657","0.6953083276748657","0.6953083276748657","0.529309868812561","0.529309868812561","0.529309868812561","0.5664424896240234","0.5664424896240234","0.5664424896240234","0.5898147225379944","0.5898147225379944","0.5898147225379944","0.6987259387969971","0.6987259387969971","0.6987259387969971","0.6339092254638672","0.6339092254638672","0.6339092254638672","0.683682382106781","0.683682382106781","0.683682382106781","0.6414258480072021","0.6414258480072021","0.6414258480072021","0.5839920043945312","0.5839920043945312","0.5839920043945312"
"1672","0.6923251748085022","0.6923251748085022","0.6923251748085022","0.6900914907455444","0.6900914907455444","0.6900914907455444","0.5480515956878662","0.5480515956878662","0.5480515956878662","0.5820493102073669","0.5820493102073669","0.5820493102073669","0.603102445602417","0.603102445602417","0.603102445602417","0.6931150555610657","0.6931150555610657","0.6931150555610657","0.6421313285827637","0.6421313285827637","0.6421313285827637","0.6818069219589233","0.6818069219589233","0.6818069219589233","0.6500544548034668","0.6500544548034668","0.6500544548034668","0.6010849475860596","0.6010849475860596","0.6010849475860596"
"1673","0.7012203931808472","0.7012203931808472","0.7012203931808472","0.6680017113685608","0.6680017113685608","0.6680017113685608","0.5260474681854248","0.5260474681854248","0.5260474681854248","0.5595609545707703","0.5595609545707703","0.5595609545707703","0.5828675627708435","0.5828675627708435","0.5828675627708435","0.6692194938659668","0.6692194938659668","0.6692194938659668","0.6194173097610474","0.6194173097610474","0.6194173097610474","0.6584808230400085","0.6584808230400085","0.6584808230400085","0.6255284547805786","0.6255284547805786","0.6255284547805786","0.5784713625907898","0.5784713625907898","0.5784713625907898"
"1674","0.6811318397521973","0.6811318397521973","0.6811318397521973","0.661988377571106","0.661988377571106","0.661988377571106","0.5265608429908752","0.5265608429908752","0.5265608429908752","0.5632178783416748","0.5632178783416748","0.5632178783416748","0.5856399536132812","0.5856399536132812","0.5856399536132812","0.6633769273757935","0.6633769273757935","0.6633769273757935","0.6201752424240112","0.6201752424240112","0.6201752424240112","0.6542468070983887","0.6542468070983887","0.6542468070983887","0.6260735988616943","0.6260735988616943","0.6260735988616943","0.5803075432777405","0.5803075432777405","0.5803075432777405"
"1675","0.6858153343200684","0.6858153343200684","0.6858153343200684","0.6902320384979248","0.6902320384979248","0.6902320384979248","0.5361495018005371","0.5361495018005371","0.5361495018005371","0.5727383494377136","0.5727383494377136","0.5727383494377136","0.5953934788703918","0.5953934788703918","0.5953934788703918","0.6936942338943481","0.6936942338943481","0.6936942338943481","0.6347538232803345","0.6347538232803345","0.6347538232803345","0.6799646615982056","0.6799646615982056","0.6799646615982056","0.6428824663162231","0.6428824663162231","0.6428824663162231","0.5918629169464111","0.5918629169464111","0.5918629169464111"
"1676","0.7081676721572876","0.7081676721572876","0.7081676721572876","0.6850196123123169","0.6850196123123169","0.6850196123123169","0.5179266333580017","0.5179266333580017","0.5179266333580017","0.5581543445587158","0.5581543445587158","0.5581543445587158","0.5825369358062744","0.5825369358062744","0.5825369358062744","0.6846882104873657","0.6846882104873657","0.6846882104873657","0.6250489950180054","0.6250489950180054","0.6250489950180054","0.6714369058609009","0.6714369058609009","0.6714369058609009","0.6312165260314941","0.6312165260314941","0.6312165260314941","0.5757040977478027","0.5757040977478027","0.5757040977478027"
"1677","0.6750652194023132","0.6750652194023132","0.6750652194023132","0.6723688840866089","0.6723688840866089","0.6723688840866089","0.5165311098098755","0.5165311098098755","0.5165311098098755","0.552192747592926","0.552192747592926","0.552192747592926","0.5753238201141357","0.5753238201141357","0.5753238201141357","0.6794393062591553","0.6794393062591553","0.6794393062591553","0.6198482513427734","0.6198482513427734","0.6198482513427734","0.6657177805900574","0.6657177805900574","0.6657177805900574","0.6277953386306763","0.6277953386306763","0.6277953386306763","0.5720352530479431","0.5720352530479431","0.5720352530479431"
"1678","0.7286489009857178","0.7286489009857178","0.7286489009857178","0.6732906103134155","0.6732906103134155","0.6732906103134155","0.5243285298347473","0.5243285298347473","0.5243285298347473","0.561720609664917","0.561720609664917","0.561720609664917","0.5847002863883972","0.5847002863883972","0.5847002863883972","0.6781249046325684","0.6781249046325684","0.6781249046325684","0.6254884004592896","0.6254884004592896","0.6254884004592896","0.6674150228500366","0.6674150228500366","0.6674150228500366","0.6323860287666321","0.6323860287666321","0.6323860287666321","0.5811527371406555","0.5811527371406555","0.5811527371406555"
"1679","0.7030636668205261","0.7030636668205261","0.7030636668205261","0.6392470598220825","0.6392470598220825","0.6392470598220825","0.4984222650527954","0.4984222650527954","0.4984222650527954","0.5295941829681396","0.5295941829681396","0.5295941829681396","0.5532008409500122","0.5532008409500122","0.5532008409500122","0.639967679977417","0.639967679977417","0.639967679977417","0.5890730619430542","0.5890730619430542","0.5890730619430542","0.6294625997543335","0.6294625997543335","0.6294625997543335","0.5955213308334351","0.5955213308334351","0.5955213308334351","0.5489035844802856","0.5489035844802856","0.5489035844802856"
"1680","0.7231814861297607","0.7231814861297607","0.7231814861297607","0.6830780506134033","0.6830780506134033","0.6830780506134033","0.5298431515693665","0.5298431515693665","0.5298431515693665","0.5646613836288452","0.5646613836288452","0.5646613836288452","0.588289737701416","0.588289737701416","0.588289737701416","0.685420036315918","0.685420036315918","0.685420036315918","0.6265885829925537","0.6265885829925537","0.6265885829925537","0.6724213361740112","0.6724213361740112","0.6724213361740112","0.6337169408798218","0.6337169408798218","0.6337169408798218","0.5831985473632812","0.5831985473632812","0.5831985473632812"
"1681","0.7048693895339966","0.7048693895339966","0.7048693895339966","0.6789600849151611","0.6789600849151611","0.6789600849151611","0.5351269245147705","0.5351269245147705","0.5351269245147705","0.5675022006034851","0.5675022006034851","0.5675022006034851","0.5886887907981873","0.5886887907981873","0.5886887907981873","0.6811068654060364","0.6811068654060364","0.6811068654060364","0.6290399432182312","0.6290399432182312","0.6290399432182312","0.6697752475738525","0.6697752475738525","0.6697752475738525","0.635999858379364","0.635999858379364","0.635999858379364","0.5888174772262573","0.5888174772262573","0.5888174772262573"
"1682","0.7219290733337402","0.7219290733337402","0.7219290733337402","0.672277569770813","0.672277569770813","0.672277569770813","0.5233752131462097","0.5233752131462097","0.5233752131462097","0.5666888952255249","0.5666888952255249","0.5666888952255249","0.5927979946136475","0.5927979946136475","0.5927979946136475","0.680505096912384","0.680505096912384","0.680505096912384","0.6348361968994141","0.6348361968994141","0.6348361968994141","0.6715040802955627","0.6715040802955627","0.6715040802955627","0.6417235136032104","0.6417235136032104","0.6417235136032104","0.5900558829307556","0.5900558829307556","0.5900558829307556"
"1683","0.716337263584137","0.716337263584137","0.716337263584137","0.6551382541656494","0.6551382541656494","0.6551382541656494","0.5066691637039185","0.5066691637039185","0.5066691637039185","0.537539005279541","0.537539005279541","0.537539005279541","0.5588259696960449","0.5588259696960449","0.5588259696960449","0.6573692560195923","0.6573692560195923","0.6573692560195923","0.600745439529419","0.600745439529419","0.600745439529419","0.6461096405982971","0.6461096405982971","0.6461096405982971","0.6084425449371338","0.6084425449371338","0.6084425449371338","0.5564994812011719","0.5564994812011719","0.5564994812011719"
"1684","0.6963260173797607","0.6963260173797607","0.6963260173797607","0.6945135593414307","0.6945135593414307","0.6945135593414307","0.5443875789642334","0.5443875789642334","0.5443875789642334","0.5774251818656921","0.5774251818656921","0.5774251818656921","0.6000640392303467","0.6000640392303467","0.6000640392303467","0.6954832077026367","0.6954832077026367","0.6954832077026367","0.6418629884719849","0.6418629884719849","0.6418629884719849","0.6836298704147339","0.6836298704147339","0.6836298704147339","0.6473048329353333","0.6473048329353333","0.6473048329353333","0.5978171825408936","0.5978171825408936","0.5978171825408936"
"1685","0.7131158113479614","0.7131158113479614","0.7131158113479614","0.6994619965553284","0.6994619965553284","0.6994619965553284","0.5602772235870361","0.5602772235870361","0.5602772235870361","0.59486323595047","0.59486323595047","0.59486323595047","0.6169143915176392","0.6169143915176392","0.6169143915176392","0.7005031704902649","0.7005031704902649","0.7005031704902649","0.6556035876274109","0.6556035876274109","0.6556035876274109","0.6905081272125244","0.6905081272125244","0.6905081272125244","0.6620721220970154","0.6620721220970154","0.6620721220970154","0.6145249605178833","0.6145249605178833","0.6145249605178833"
"1686","0.6854602694511414","0.6854602694511414","0.6854602694511414","0.6680037379264832","0.6680037379264832","0.6680037379264832","0.5320562124252319","0.5320562124252319","0.5320562124252319","0.5649329423904419","0.5649329423904419","0.5649329423904419","0.5865737795829773","0.5865737795829773","0.5865737795829773","0.6717404127120972","0.6717404127120972","0.6717404127120972","0.6255271434783936","0.6255271434783936","0.6255271434783936","0.6625345945358276","0.6625345945358276","0.6625345945358276","0.6328932046890259","0.6328932046890259","0.6328932046890259","0.5839522480964661","0.5839522480964661","0.5839522480964661"
"1687","0.721084713935852","0.721084713935852","0.721084713935852","0.670160174369812","0.670160174369812","0.670160174369812","0.5268869400024414","0.5268869400024414","0.5268869400024414","0.5606756210327148","0.5606756210327148","0.5606756210327148","0.5812633037567139","0.5812633037567139","0.5812633037567139","0.6747947335243225","0.6747947335243225","0.6747947335243225","0.6171512603759766","0.6171512603759766","0.6171512603759766","0.6602978706359863","0.6602978706359863","0.6602978706359863","0.6240538954734802","0.6240538954734802","0.6240538954734802","0.5760806798934937","0.5760806798934937","0.5760806798934937"
"1688","0.7022359371185303","0.7022359371185303","0.7022359371185303","0.6631505489349365","0.6631505489349365","0.6631505489349365","0.5136308073997498","0.5136308073997498","0.5136308073997498","0.5476981401443481","0.5476981401443481","0.5476981401443481","0.5693981647491455","0.5693981647491455","0.5693981647491455","0.6672020554542542","0.6672020554542542","0.6672020554542542","0.6123685240745544","0.6123685240745544","0.6123685240745544","0.6552034616470337","0.6552034616470337","0.6552034616470337","0.620417058467865","0.620417058467865","0.620417058467865","0.5669727325439453","0.5669727325439453","0.5669727325439453"
"1689","0.697117805480957","0.697117805480957","0.697117805480957","0.6739846467971802","0.6739846467971802","0.6739846467971802","0.513422429561615","0.513422429561615","0.513422429561615","0.5523077845573425","0.5523077845573425","0.5523077845573425","0.5749222040176392","0.5749222040176392","0.5749222040176392","0.6775184273719788","0.6775184273719788","0.6775184273719788","0.6184439659118652","0.6184439659118652","0.6184439659118652","0.6653684377670288","0.6653684377670288","0.6653684377670288","0.6242519021034241","0.6242519021034241","0.6242519021034241","0.5694660544395447","0.5694660544395447","0.5694660544395447"
"1690","0.7171523571014404","0.7171523571014404","0.7171523571014404","0.6940513849258423","0.6940513849258423","0.6940513849258423","0.5418896675109863","0.5418896675109863","0.5418896675109863","0.5811867713928223","0.5811867713928223","0.5811867713928223","0.6044574975967407","0.6044574975967407","0.6044574975967407","0.6985855102539062","0.6985855102539062","0.6985855102539062","0.6451411843299866","0.6451411843299866","0.6451411843299866","0.6876600384712219","0.6876600384712219","0.6876600384712219","0.6539970636367798","0.6539970636367798","0.6539970636367798","0.6009537577629089","0.6009537577629089","0.6009537577629089"
"1691","0.7111749053001404","0.7111749053001404","0.7111749053001404","0.6904631853103638","0.6904631853103638","0.6904631853103638","0.5412888526916504","0.5412888526916504","0.5412888526916504","0.5759475231170654","0.5759475231170654","0.5759475231170654","0.5969477891921997","0.5969477891921997","0.5969477891921997","0.6916401386260986","0.6916401386260986","0.6916401386260986","0.634956955909729","0.634956955909729","0.634956955909729","0.6790593862533569","0.6790593862533569","0.6790593862533569","0.6427255868911743","0.6427255868911743","0.6427255868911743","0.5936039686203003","0.5936039686203003","0.5936039686203003"
"1692","0.6955044269561768","0.6955044269561768","0.6955044269561768","0.673572301864624","0.673572301864624","0.673572301864624","0.5185068845748901","0.5185068845748901","0.5185068845748901","0.5542114973068237","0.5542114973068237","0.5542114973068237","0.5792175531387329","0.5792175531387329","0.5792175531387329","0.677688717842102","0.677688717842102","0.677688717842102","0.621730625629425","0.621730625629425","0.621730625629425","0.6650813817977905","0.6650813817977905","0.6650813817977905","0.6281025409698486","0.6281025409698486","0.6281025409698486","0.5749284029006958","0.5749284029006958","0.5749284029006958"
"1693","0.694186806678772","0.694186806678772","0.694186806678772","0.6496896743774414","0.6496896743774414","0.6496896743774414","0.5064742565155029","0.5064742565155029","0.5064742565155029","0.5400028824806213","0.5400028824806213","0.5400028824806213","0.5623131394386292","0.5623131394386292","0.5623131394386292","0.6512434482574463","0.6512434482574463","0.6512434482574463","0.6021166443824768","0.6021166443824768","0.6021166443824768","0.6413034796714783","0.6413034796714783","0.6413034796714783","0.610800564289093","0.610800564289093","0.610800564289093","0.5604337453842163","0.5604337453842163","0.5604337453842163"
